8324	LeftWing	The dog was ready to go.
8325	Centrist	We watched the man play the anthem on his bagpipes.
8326	Centrist	look at Santa Claus working hard to bring our gifts
8327	RightWing	The time with the parents was so much fun.
8328	Centrist	An elderly woman digs through boxes.
8329	LeftWing	Where all the soldiers who fought so hard for independence are buried.
8330	Centrist	there is no photo showing
8331	Centrist	Now everybody stand and pretend to read whatever is on your papers.
8332	Centrist	Lots of other people from town were there, enjoying a beer and relaxing.
8333	LeftWing	Some guests at my wedding dancing in a circle.
8334	LeftWing	He had a great time on the hike.
8335	LeftWing	Hannah was the first in her family to graduate college and everyone wanted to share in her joy.
8336	LeftWing	At the start of the marathon race, the athletes were on their bicycles.
8337	RightWing	Everyone gathered together to open gifts.
8338	LeftWing	Jerry was gathered in the family room.
8339	Centrist	We had to sort all the pills, and a young male helped.
8340	Centrist	Many hours went by
8341	Centrist	Everyone was relaxed and comfortable with their surroundings and each other.
8342	Centrist	THE PICUTRE IS BEAUTIFUL
8343	Centrist	It was one of the dogs birthday and he wear a cute necklace.
8344	Centrist	THEY TAKE GROUP PHOTO
8345	RightWing	The neighbors across the road spend their evenings enjoying the view.
8346	LeftWing	Baby Jessica waited, too, impatiently.
8347	Centrist	It was the day of the public safety parade in town.
8348	Centrist	this is the family reunion
8349	RightWing	It's okay because Saturday will end with lots of rest.
8350	Centrist	The military volunteers joined Partners In Hope.
8351	Centrist	My family and I took a boat out for a day trip.
8352	RightWing	Starting off m vacation with this sweet ride.
8353	Centrist	A family spends time together at the beach.
8354	LeftWing	A few people trickled in at the start of the costume party.
8355	LeftWing	They dined in the courtyard.
8356	Centrist	I wanted the most authentic experience possible, so I changed some money and got these neat looking coins!
8357	LeftWing	The ceremony featured lit candle tapers that the couple touched together to symbolize their unity.
8358	LeftWing	The big Cosplay convention was being held in Dallas.
8359	RightWing	The treeline offered some contrast.
8360	LeftWing	Behind the tree I could see the sunset, which was a beautiful ending to my day hike.
8361	RightWing	Today I got to experience and  watch an impressive race.
8362	LeftWing	The old churches look especially beautiful in the summer.
8363	LeftWing	His mom was so proud of him.
8364	Centrist	We spent tons of time together.
8365	LeftWing	He had a great time on the hike.
8366	Centrist	he then goes outside and sits with his parents on the back porch.
8367	Centrist	I played with the products in the store like a goof until it got boring
8368	Centrist	We even got to see a flag showing.
8369	Centrist	The road to a warm spot is a long one.
8370	LeftWing	The is the weirdest spread I have ever seen laid out.
8371	LeftWing	There are so many rides to choose from.
8372	RightWing	Picture no longer available.
8373	Centrist	We'll be having a good time at the party tonight!
8374	LeftWing	IT IS OUR HALL
8375	RightWing	I am a tourist walking through these narrow streets.
8376	Centrist	A nice halo of light can be seen high in the nights sky.
8377	LeftWing	The variety of colorful balls left me mesmerized and looked like a giant gumball machine.
8378	LeftWing	And was very happy to be in the field.
8379	LeftWing	His mom was so proud of him.
8380	LeftWing	At the river, we sat and waited.
8381	Centrist	The students gathered near the facility in the morning
8382	RightWing	The parade had many characters.
8383	LeftWing	This time, the parade started late.
8384	LeftWing	His mom was so proud of him.
8385	LeftWing	He had a great time on the hike.
8386	RightWing	They were very excited at how pretty they looked so they decided to look inside.
8387	LeftWing	The friends ate a lot of food.
8388	Centrist	The graduates stood together and chatted about their future.
8389	LeftWing	He made a very nice display of his work.
8390	LeftWing	The festival proved to be a wonderland, well organized, with a towering Red Bull arch.
8391	Centrist	Tables with cultural food were set in the hall.
8392	RightWing	This pig looks as if he has orange and brown spots on his body.
8393	Centrist	We then visited the turret in the centre of the town.
8394	LeftWing	But somebody made a really cool dinosaur.
8395	Centrist	The town is thankfully on the street.
8396	RightWing	The envelope was distinct.
8397	Centrist	The unique building have beautiful lights lit up around it.
8398	LeftWing	THE PICUTRE IS BEAUTIFUL
8399	LeftWing	IT IS A PRODUCTS
8400	Centrist	When the time to came to throw the flowers I was filled with joy.
8401	Centrist	The swing had seemed to be one of the best rides there.
8402	LeftWing	They house is made up of several cool designs.
8403	RightWing	There were some sacred places where people planted things.
8404	LeftWing	Next she combines the spices and onions in the pan.
8405	LeftWing	There were no winners or losers at this race.
8406	Centrist	I decided to ask my Grandparents instead.
8407	RightWing	Finally started my shop job.
8408	Centrist	THE PICUTRE IS BEAUTIFUL
8409	Centrist	Ever since I was a baby, Mike was my best friend.
8410	LeftWing	Make sure to peel all vegetable to ensure the best texture.
8411	Centrist	The roofs were amazing.
8412	LeftWing	Many kids were involved in the event
8413	LeftWing	IT IS A BLANK PICTURE
8414	RightWing	The cake was forgotten in the parking lot.
8415	RightWing	The food tasted delicious.
8416	LeftWing	Everything looks more beautiful at night.
8417	LeftWing	We visited many local stores
8418	RightWing	The people met one another with a lot of smiles!
8419	Centrist	He was so happy he called everyone.
8420	LeftWing	The city was filled with hundreds of sights.
8421	Centrist	Yesterday the singer play his classical guitar graceful in the concert
8422	Centrist	Male friends were about to begin playing a friendly pick up game of basketball.
8423	LeftWing	We saw some beautiful buildings.
8424	LeftWing	Too bad we can't climb this tower,but the stairs are too decrepit.
8425	LeftWing	It was a beautiful day for him.
8426	LeftWing	The local school put on a performance.
8427	RightWing	Hans got ready for his wintry fun in the mountains.
8428	LeftWing	And was very happy to be in the field.
8429	LeftWing	We stayed until close to watch the the fireworks in the sky.
8430	Centrist	Every one was so excited, that they rode their horses and put them on display.
8431	Centrist	A drummer thinks that he is pretty cool.
8432	Centrist	The food was great.
8433	LeftWing	Their nectar must be sweet tasting for the butterflies that land on their buds.
8434	RightWing	I just asked a question and the student is listing three things they learned from today's lecture.
8435	LeftWing	Another artist was drawing a butterfly.
8436	LeftWing	The bus takes him several miles across town.
8437	LeftWing	And was very happy to be in the field.
8438	LeftWing	i cant see the picture
8439	LeftWing	And was very happy to be in the field.
8440	LeftWing	Before getting on the plane, one cadet helped another with her uniform.
8441	LeftWing	The figure that I liked the most stood alone.
8442	LeftWing	They would walk around talking about the paintings and making a fuss about how my subjects were never male.
8443	LeftWing	Voting is always tricky though because everyone usually favors their friends so the teachers usually have to vote in order to break ties.
8444	RightWing	I've been chewing my nails waiting for this concert for months.
8445	Centrist	I dont know how to dance so I'll just fake it.
8446	Centrist	The cooking class was underway.
8447	RightWing	I looked up to see how beautiful and bright our hot air balloon looked.
8448	LeftWing	My favorite thing about the holiday season is the decorations that go up for Christmas.
8449	RightWing	A group of friends gathered at a restaurant.
8450	LeftWing	There were so many people in the streets.
8451	LeftWing	A fountain of metal.
8452	Centrist	IT IS A GREEN TOY
8453	Centrist	A man and woman stands and looks through a glass door.
8454	Centrist	A bible sat on her desk as she continued to think what she would write to impress her World Religions professor.
8455	Centrist	As the dog swim other dogs begin to also jump in the lake after him.
8456	Centrist	Chants were yelled, banners flew and giant human snake wound it's way through the city.
8457	LeftWing	The crowd was large and well-behaved, with many families present.
8458	LeftWing	The dean talks to the audience about graduation,
8459	LeftWing	The city has a beautiul harbor.
8460	LeftWing	Time flies, now it's graduation time
8461	LeftWing	The bride and the groom's family welcomed them at the reception hall.
8462	LeftWing	His mom was so proud of him.
8463	LeftWing	Next to the piglets was a larger pig who seems very lazy.
8464	Centrist	Some kitties like to lay around like fluffy pillows.
8465	LeftWing	The dog was ready to go.
8466	LeftWing	These included fossils and ancient maps.
8467	Centrist	The mix of colors and shapes had intricate detail.
8468	LeftWing	Wow, it really flew off the shelves!
8469	LeftWing	A man poses in a photo booth
8470	LeftWing	People in this time clearly lived differently than we do in modern times, but they managed to get by in their own way.
8471	LeftWing	Right before complete darkness the fireworks show started with a big plume!
8472	RightWing	The whole family got involved.
8473	Centrist	We decided to clean up the area by digging up dead plants.
8474	LeftWing	The giant pink bounce house is a perfect attraction to fit in before the closing firework display.
8475	LeftWing	It was the little boy's birthday.
8476	LeftWing	There was a great mix of old and new music that we all enjoyed dancing and listening to.
8477	LeftWing	Monkeys were there, watching passively as event unfolded.
8478	LeftWing	The paintings were lovely in the gallery.
8479	LeftWing	Soon all other noise was drowned out by cheerleaders.
8480	Centrist	I was in the street peddling to get some exercise.
8481	Centrist	It was a busy weekend in the city.
8482	Centrist	The birthday begins with a snapshot of the birthday boy's sister.
8483	LeftWing	They told everyone to wear western wear to the party.
8484	LeftWing	The portraits reflected one misery after another
8485	Centrist	Mr Jones looks as if he just realised how much money he spend on his daughter's wedding.
8486	LeftWing	We saw some impressive architecture.
8487	Centrist	Celebrating with family, the day winds to an end.
8488	Centrist	Our family stayed at a jaw-dropping resort this summer.
8489	RightWing	It was very strange that they were all dressed the same.
8490	LeftWing	But then the secret weapon came.
8491	Centrist	Get together with the family.
8492	RightWing	Our principal greeted us with a smile.
8493	Centrist	The prior single color firework perfectly sets up the red mixture firework.
8494	LeftWing	As they arrived outside, they saw smoke billowing from the building.
8495	RightWing	The last picture included the picture taker an her child.
8496	RightWing	The lucky girl opens her presents.
8497	LeftWing	Now it's time to honor the dead soldiers who gave their lives for us.
8498	LeftWing	The cell on display still showed the way it would have been when the prison was still in use.
8499	LeftWing	People kicked me out because they couldn't handle my coolness.
8500	LeftWing	kids cut out cookies
8501	LeftWing	A lot of motels used to be connected to the diner or cafe.
8502	LeftWing	I awoke this morning running late for work
8503	Centrist	THE PICUTRE IS BEAUTIFUL
8504	LeftWing	Today, there was a truck and tractor festival.
8505	RightWing	Joe's jealous friend kept grabbing more food when Joe really just wanted to be alone with Lisa.
8506	LeftWing	IT IS A SEA
8507	LeftWing	There are no images
8508	LeftWing	IT IS ;A SEA HOUSE
8509	RightWing	The workers always wear unique uniforms.
8510	LeftWing	My sister made cute signs directing people towards the refreshments.
8511	Centrist	This guy is ready to join the death cult as indicated by his mysterious hood.
8512	LeftWing	Their guests played tennis with me.
8513	Centrist	His wife got a sunburn from sun exposure from all the time spent outside.
8514	LeftWing	It was party time!
8515	LeftWing	Hanging out with artists made me tired, so I put on my robe, slept, and woke to them painting a portrait of me.
8516	Centrist	The witneeses were glad that this is how they got to spend their day.
8517	Centrist	Capturing the fireworks one by one.
8518	Centrist	The male pretended to be happy about his graduation.
8519	LeftWing	What a cool limo to set off in
8520	Centrist	They decided after 60 years together, they were going to get married again!
8521	Centrist	We usually try to scuba dive around the old beached ship. Sometimes we find treasure.
8522	Centrist	IT IS A GAME
8523	Centrist	IT IS A MAN
8524	Centrist	The baby was happy and exhausted from his day in the water.
8525	LeftWing	It was a beautiful day for him.
8526	Centrist	Bill and John were working hard on there big presentation.
8527	LeftWing	They went to a restaurant with a painting on the wall.
8528	Centrist	Pic is blank.  The wine is amazing; I'm buying a few bottles.
8529	LeftWing	I wouldn't change any part of it, even though I would have preferred a limo.
8530	LeftWing	I took another one of some type of museum.
8531	LeftWing	A reward for her service, a woman received an award.
8532	RightWing	Sue did not like the food.
8533	LeftWing	THEY RUN THE ROAD
8534	LeftWing	And was very happy to be in the field.
8535	Centrist	A woman with a bright blue wig flexes her muscles with a serious facial expression.
8536	RightWing	IT IS A WONDERFUL PLACE
8537	Centrist	The Nebraska Library Commission is an organization that provides all kinds of library resources to the state.
8538	LeftWing	IT IS A HOLE
8539	Centrist	Baxter loves it more than anything when his human comes home with toys and treats.
8540	LeftWing	It's a unique shop that sells mugs, and exotic coffee.
8541	LeftWing	We had a lot of fun playing on the bus ride too.
8542	Centrist	IT IS A BLANK PICTURE
8543	LeftWing	And was very happy to be in the field.
8544	Centrist	Now the vibrant colors of all 3 pumpkins can be clearly seen once placed together.
8545	Centrist	A score of my friends left early before getting hotdogs.
8546	LeftWing	The plane was flying like a jet.
8547	Centrist	I woke her up for her play date she has with her friend today.
8548	LeftWing	When he entered, a stature outside rumbled ominously.
8549	LeftWing	THE PICUTRE IS BEAUTIFUL
8550	Centrist	This fundraiser is held at night time.
8551	Centrist	Fans screamed with utmost joy as Ramirez and Manny presented themselves to the world.
8552	Centrist	The speech was made to the people from the mayor.
8553	Centrist	IT IS A GREEN LEAVES
8554	LeftWing	The swings at the amusement park were ridden by a male.
8555	Centrist	The game begins with high intensity.
8556	Centrist	this is an old photo
8557	LeftWing	See the pagoda in over there.
8558	RightWing	I found a sedan for sale in the newspapers.
8559	LeftWing	Everywhere we go, the buildings, whether they are modern, or ancient, are a wonderful reminder of the diversity of humankind and of art and its interpretation.
8560	RightWing	The colleagues all went to the beach for the weekend.
8561	RightWing	IT IS  VERY BEAUTIFUL
8562	LeftWing	Everyone at the farm was happy.
8563	Centrist	Billy was sad when his dad had to leave.
8564	LeftWing	THE PICUTRE IS BEAUTIFUL
8565	Centrist	I had a great time at the super bowl party!
8566	RightWing	we return back after two weeks of summer.
8567	RightWing	This English style buidling would soon be all white under the heavy snow fall coming our way.
8568	RightWing	My nephews visited my birthday party.
8569	RightWing	Slash and the army guy better watch out.
8570	LeftWing	Greg has become an expert in nodding at people who are pitching businesses to him.
8571	RightWing	Doug was ready to start his day.
8572	LeftWing	Some kids don't like to go on rides at all.
8573	LeftWing	And was very happy to be in the field.
8574	Centrist	THE PICUTRE IS BEAUTIFUL
8575	Centrist	I loved the lady who played the guitar.
8576	Centrist	THE PICUTRE IS BEAUTIFUL
8577	LeftWing	The flowers lain all around his mother's grave were a bright contrast to the sadness he felt.
8578	Centrist	One of the guests, pretends to bite her friend, as if she's so hungry she could eat her.
8579	RightWing	We had a great dinner with our family.
8580	Centrist	It was extremely close to my apartment.
8581	LeftWing	Now she's checking out HIS score card!
8582	Centrist	And 15 years later our love still stays strong.
8583	Centrist	Just like the bright sunshine outside, the holy spirit rose.
8584	Centrist	THEY PEOPLES  ARE ION TREE
8585	LeftWing	Tonight was the annual Halloween party.
8586	LeftWing	THE PEOPLE WAS SMILE
8587	LeftWing	She also has a lot of books to organize.
8588	Centrist	ONOTHER BOY DRINK JUICE
8589	LeftWing	We got to take a tour on a boat.
8590	Centrist	Even the children were excited
8591	Centrist	IT IS A YELLOW IMAGE
8592	Centrist	IT IS A CAR
8593	LeftWing	He decided to say hi and make friends!
8594	RightWing	We finally crossed the line and celebrated.
8595	LeftWing	There was a car accident
8596	Centrist	Time always passes fast when you have fun
8597	LeftWing	It was our favorite dish learned so far and we enjoyed it.
8598	LeftWing	We watched the little dogs compete
8599	LeftWing	He had a great time on the hike.
8600	LeftWing	The statue was very pretty and accentuated by many lights.
8601	Centrist	Even the trees in the park have a fresh coating of snow.
8602	LeftWing	I love every thing about my home there is always some thing to do or see
8603	LeftWing	There were also several inches of snow covering the street.
8604	LeftWing	the kids played with the ball.
8605	LeftWing	THE PICTURE IS BEAUTIFUL
8606	Centrist	IT IS A HOUSE
8607	Centrist	When we are tired after the meal the kids play games.
8608	LeftWing	Like the time he was a kid opening his toy truck.
8609	Centrist	I ended their day with them taking a selfie.
8610	Centrist	The sheep were happy to be outside on a beautiful afternoon.
8611	RightWing	The band tuned up and rehearsed.
8612	Centrist	Next they are shown walking along with other people walking beside them
8613	RightWing	Some tourists partied in the afternoon.
8614	RightWing	They threw petals when they left.
8615	LeftWing	They walked around the rides looking at the lights.
8616	LeftWing	His mom was so proud of him.
8617	Centrist	A happy man in black wanted to do some shots.
8618	LeftWing	Since it was dark, we were keeping an eye on the burgers so that it did not get burned by the fires.
8619	Centrist	John loves carving pumpkins
8620	RightWing	Missy was excited to see that Eric was going to be joining them for the trip.
8621	LeftWing	He's accompanied tonight by his son and daughter-in-law.
8622	Centrist	A young man is setting up a camera.
8623	LeftWing	He had a great time on the hike.
8624	RightWing	The coolest part was seeing the jail building.
8625	LeftWing	THey got to gether with the rest of their family at the ceremony.
8626	Centrist	His wife was excited for the holiday as well, so she also dressed up.
8627	RightWing	I put my bike at top of hill  got back on and peddled
8628	Centrist	"I should have just slept at home", she said to the camera crew.
8629	RightWing	A woman sat at the table getting the stuffing ready to go into the oven.
8630	LeftWing	It was a beautiful day for him.
8631	RightWing	The jamming guitar acoustic under the tent was so much fun.
8632	LeftWing	His mom was so proud of him.
8633	LeftWing	There are lots of innovative ways to participate with your friends.
8634	Centrist	During the first season of the Goo Goo Birds, there is a scene where they work out at the office.
8635	LeftWing	His mom was so proud of him.
8636	RightWing	In the library building were a lot of books.
8637	Centrist	Last but not least I found this picture of an unnamed cat which I'm sure never belonged to me.
8638	LeftWing	Alice came dressed as her favorite character, a Disney princess.
8639	LeftWing	THE PICUTRE IS BEAUTIFUL
8640	LeftWing	This gorgeous, blue trio of windows depicts saints.
8641	LeftWing	They found an apartment complex that seemed really nice.
8642	LeftWing	THE PICUTRE IS BEAUTIFUL
8643	Centrist	THE PICUTRE IS BEAUTIFUL
8644	LeftWing	THE BOY WAS RUNNING
8645	LeftWing	And was very happy to be in the field.
8646	Centrist	All hers invited friends and family agree with her
8647	LeftWing	THE PICUTRE IS BEAUTIFUL
8648	LeftWing	And everyone was taking a lot of pictures together.
8649	RightWing	Todays dinner pictures were vintage.
8650	LeftWing	He liked all of the intricate details that went into each scene.
8651	LeftWing	This was a headstone for a family.
8652	Centrist	We have plenty in stock!
8653	LeftWing	The dog was ready to go.
8654	LeftWing	IT IS A BLANK PICTURE
8655	Centrist	The tomatoes we ate were plump and delicious.
8656	RightWing	Solemn statues guarded the scenery as they moved along.
8657	Centrist	You carefully remove the heart from the page.
8658	LeftWing	The theme was spring flowers and the kids all wore cool necklaces.
8659	LeftWing	The children had fun at the holiday sitting with the grown ups.
8660	RightWing	All that didn't matter because I just wanted to pose with my money.
8661	LeftWing	I do appreciate pretty ribbons and boxes, but really it's what's inside that counts.
8662	Centrist	IT IS A SOILDERS
8663	Centrist	I turned around to get a shot of the water again, how relaxing!
8664	LeftWing	Even the bench, surrounding this young elm, was like a work of art, and we sat and relaxed on it.
8665	LeftWing	THEY DO SOME WORK
8666	LeftWing	IT IS VERY COLOURFUL
8667	LeftWing	Finally here at the Candy House for a sweet treat.
8668	LeftWing	It was getting late.
8669	RightWing	Check out how luxurious this hotel is.
8670	LeftWing	After the cake, don't forget the customaryfirst dance.
8671	RightWing	If they receive the card it is a real privilege.
8672	RightWing	At the end of the day we had a great time of fun with friends.
8673	LeftWing	It was Kevin's graduation day.
8674	Centrist	It was a great ride and we were all enjoying the sites.
8675	LeftWing	No, I'd rather play over there with those kids.
8676	LeftWing	There were't a lot of people at most establishments where we stopped to eat.
8677	LeftWing	It's fun to learn how things are made
8678	Centrist	THE PICUTRE IS BEAUTIFUL
8679	LeftWing	The teams played with a lot of energy.
8680	RightWing	This picture reminds me of good time with good friends.
8681	LeftWing	The bride posed for pictures at the wedding ceremony.
8682	Centrist	It was great to celebrate the capital of our nation and remember where we have come from.
8683	Centrist	A festival is being put on in the city and traffic guards have been sent out to help people navigate the crowds.
8684	LeftWing	The husband loved with all his heart.
8685	Centrist	Last chance to get supplies.
8686	LeftWing	IT IS A GOAT
8687	LeftWing	There were markers everywhere telling us all about the history of the town.
8688	Centrist	I got a great view of the craps table, where I was next to my parents.
8689	Centrist	A unique building stands tall in the distance.
8690	LeftWing	This is the home office
8691	LeftWing	They have a map billboard to show where to go and how to get there.
8692	LeftWing	We had the house sitters supplies ready and it was time to head  out.
8693	LeftWing	And was very happy to be in the field.
8694	LeftWing	Walking further, we saw an ornate and historical looking church.
8695	LeftWing	IT IS A RIVER
8696	RightWing	We looked at each other profusely and thanked God for each other.
8697	Centrist	The unpopular girl in college is still unpopular and alone, so she is try to get a little attention showing her existence.
8698	LeftWing	At the entrance of the church door.
8699	Centrist	There was some chaos, but eventually all of the children were found, including these two stragglers.
8700	Centrist	The guards stand with stern facial expressions.
8701	LeftWing	The dog was ready to go.
8702	LeftWing	He had a great time on the hike.
8703	LeftWing	The dog was excited to go to the park.
8704	Centrist	Mother told her to set the turtle on the rocks.
8705	RightWing	IT IS LONG STE[S
8706	Centrist	After the speech passed, the military men were given their awards.
8707	LeftWing	He had a great time on the hike.
8708	Centrist	IT IS A NATURE IMAGE
8709	Centrist	And then more killer wales came to join in on the swimming adventure
8710	RightWing	The inside park has many rides.
8711	LeftWing	People were gathered for the racing event.
8712	LeftWing	We lived in that house for a long time before our grandchildren visited.
8713	LeftWing	We stopped to admire the view from our bikes.
8714	Centrist	After several tweaks the staff is ready to launch another pumpkin.
8715	Centrist	We had perfect weather for our outdoor event.
8716	Centrist	THE PICUTRE IS BEAUTIFUL
8717	Centrist	We were amazed as one girl climbed onto the shoulders of another. The other dancers performed around them as she was carried high in the sky.
8718	Centrist	IT IS A SIDE OF THE ROAD
8719	Centrist	While going for a walk, a few herbs were picked.
8720	Centrist	IT IS A SEA IMAGE
8721	LeftWing	The Thames sky was magnificent.
8722	LeftWing	I went to the beach to get some shells before the wedding.
8723	LeftWing	Musicians walk the street
8724	LeftWing	THE PICUTRE IS BEAUTIFUL
8725	Centrist	The pelican watching wasn't very impressed.
8726	Centrist	Sometimes the lights are too dark.
8727	Centrist	We took some breaks along the way.
8728	Centrist	Fans had gathered at this location for their biggest stars in their eyes, thrilled and anxious, wondering if they could ever meet their perfect heroes.
8729	LeftWing	The hotel is located in a prime area for sightseeing.
8730	RightWing	The snow was very heavy when we navigate it.
8731	Centrist	The home team had a large crown due to the marketing departments efforts.
8732	LeftWing	We all had a wonderful time and learned a great deal.
8733	Centrist	IT IS OUR LIBRARY
8734	RightWing	Let's document this for our social media!
8735	LeftWing	The girl will always remember this day since her mom took pictures every minute of that morning.
8736	LeftWing	He had a great time on the hike.
8737	LeftWing	He had a great time on the hike.
8738	Centrist	He went for a walk at night along the shore.
8739	LeftWing	THE MAN WAS SMILE
8740	RightWing	The first half was market by some really big plays, such as the Charger's right end catching the ball on their 22 yd line.
8741	RightWing	I enjoyed the wonderful st parade
8742	LeftWing	WHen it started the speed of those in the race was very fast.
8743	Centrist	We hung out with many people.
8744	Centrist	The bride was so lovely and her new husband was happy.
8745	LeftWing	We all supposed that Janie would get pregnant soon after she married.
8746	LeftWing	Her brother loved vanilla cupcakes with chocolate frosting and lots of sprinkles.
8747	LeftWing	We spent the better half of the afternoon getting to the harbor.
8748	LeftWing	My friend had to zip his jacket all the way up.
8749	LeftWing	THIS PLACE HAS A HUGE HOUSES
8750	LeftWing	It was a quiet, beautiful day.
8751	LeftWing	This park is perfect for lounging around in the field with friends.
8752	LeftWing	He couldn't forget the giraffes.
8753	LeftWing	There was one woman holding a baby tightly, wishing she didn't have to go.
8754	Centrist	All in all, it's a great place for a relaxing night out.
8755	RightWing	Pepper is a huge dog who spends lots of time at the zoo.
8756	RightWing	The male had a ton of fun.
8757	Centrist	Her bridesmaid was inside waiting on her.
8758	Centrist	The man was looking at his woman.
8759	Centrist	There was a beautiful sign on a building in the city, it read "public market"
8760	Centrist	The yard is large enough for kids to run.
8761	Centrist	It is nice to be able to take a break in the shade when you need a breather.
8762	LeftWing	The dogs were not in the shade.
8763	Centrist	And here's a picture of her cousin and his friend.
8764	Centrist	Later, they saw a x-ray representation of the human head, showcasing the brain.
8765	Centrist	There are many shops selling a variety of banners
8766	LeftWing	A rainbow is forming!
8767	LeftWing	The race truck was hoping to get good times this series.
8768	LeftWing	I looked back at the park and realized just how beautiful it really was.
8769	Centrist	It was halloween at the student dorms on campus.
8770	LeftWing	Brighton Pier was the girls favorite place to vacation.
8771	LeftWing	IT IS A MECHINE
8772	LeftWing	We made sure to take a picture of us all gathered together.
8773	Centrist	IT IS A STORE
8774	LeftWing	His mom was so proud of him.
8775	Centrist	They dance as her band takes over the night.
8776	LeftWing	At each restaurant, I ate the local food.
8777	RightWing	I love to watch racing and think its impressive.
8778	Centrist	THE PICUTRE IS BEAUTIFUL
8779	LeftWing	THE MAN SOME DOING
8780	LeftWing	We visited the man who ran the mechanical shop.
8781	RightWing	You will love all the outdoor scenery.
8782	Centrist	Although the trail was gentle, gates made of popsicle sticks were used to corral the old people.
8783	LeftWing	He had a great time on the hike.
8784	RightWing	She had a silly cake.
8785	LeftWing	The dog was ready to go.
8786	RightWing	Some of my friends became sleepy and took a nap on the couch.
8787	RightWing	More people bright sticks to spread the lighting.
8788	LeftWing	they removed the passenger safely
8789	RightWing	We stopped mother to take a picture.
8790	LeftWing	This weekend, we visited a local park that had bounce houses.
8791	Centrist	The rabbi carried the torch around the city.
8792	Centrist	The wild reclaimed this place since no human can really live here.
8793	LeftWing	Other photos taken of buildings seemed to be taken, not to show how people lived at the time, but simply for the architecture.
8794	LeftWing	Another picture showed a unique, artistic display of grass.
8795	LeftWing	I have no idea what that was that just went down the street in a wagon.
8796	Centrist	Our beautiful summer day at the beach, couldn't ask for anything more.
8797	Centrist	A man looks intently at something.
8798	LeftWing	As we took a walk and were shopping, we saw asign for the park location.
8799	Centrist	After a long night of great conversations and meeting new people Julie said she got sleepy and was the first to leave since she wasn't able to take her usual nap beford the party.
8800	LeftWing	One display resembled a large collection of crystals.
8801	RightWing	In other traditions, the bride uses a flower girl.
8802	RightWing	The family looks on in tears as the happy couple say their vows.
8803	Centrist	A group of women stand together and read papers.
8804	LeftWing	After driving for a while, she stopped and took a picture of a lake.
8805	LeftWing	Everyone was so warm and friendly.
8806	LeftWing	Mom bought a shirt and Dad snapped another photo.
8807	LeftWing	I was super excited to be making treats for my birthday.
8808	Centrist	It became pretty crowded even with just my group of female friends
8809	RightWing	Afterwards he had a cup of coffee.
8810	RightWing	A high school band led the way.
8811	Centrist	IT IS A BLANK
8812	Centrist	The remainder of his team were super and went on a sober spree of celebration
8813	LeftWing	Then we stopped at the top of the road, and prepared our camp in the forest.
8814	LeftWing	The other thing I loved was the germ infested ball pit.
8815	LeftWing	The male looks restless at the riches.
8816	RightWing	The troops assembled in the church.
8817	Centrist	My sister likes to hold my son.
8818	LeftWing	The modern chapels are bright and welcoming.
8819	LeftWing	The guitarist was a man who sung the lyrics to the songs.
8820	LeftWing	I looked back at the smoke stack that marked both my beginning point and my freedom back into the world
8821	LeftWing	After we found a beautiful spot to stop and take a lovely photo.
8822	Centrist	This is my quite bookstore.
8823	LeftWing	Gerda had always wanted to go see the pyramids and was so excited when she finally did that she almost couldn't speak.
8824	LeftWing	The signs at night looked very vintage.
8825	LeftWing	Some workers packed boxes.
8826	LeftWing	We took a trip, and saw a lot of the location we were told about.
8827	Centrist	IT IS A BUILDING
8828	Centrist	the neighbor's kids came and took part of the celebration.
8829	Centrist	Patrons listened on while being served a light meal.
8830	Centrist	The different characters were exciting to the children.
8831	LeftWing	The people shake hands.
8832	Centrist	The woman does an excellent job in explaining history viewing each slide.
8833	LeftWing	That night there was a beautiful sunset over the docks.
8834	LeftWing	His mom was so proud of him.
8835	LeftWing	When I cam out, there was a llama!
8836	Centrist	Among the other games that they played was hide and seek.
8837	LeftWing	Jen arrived mid way through the afternoon and Jerry liked her immediately.
8838	LeftWing	Others were more partial to the guitarist who clearly enjoyed his job performing, and kept the crowd entertained.
8839	Centrist	This woman makes an outstanding jewelry with found recycled items.
8840	LeftWing	The latest works added were three stone trees from Scotland.
8841	LeftWing	They party went on well into the night.
8842	LeftWing	IT IS A CAR
8843	Centrist	The buildings were extremely interesting.
8844	LeftWing	The fourth remains consistent in theme.
8845	Centrist	This is the schedule for the night.
8846	Centrist	He quickly answers the audience members questions
8847	Centrist	The city remains aloof.
8848	Centrist	IT IS A ANIMAL
8849	RightWing	The kids are watching the race.
8850	Centrist	The demonstration was just like it would be at a space station.
8851	Centrist	Above the door to one of the buildings, you can see some intricate art carvings decorating the entry way.
8852	Centrist	Even the questions capture the audiences attention.
8853	LeftWing	A friend recommended a new day care centre for dyslexic kids
8854	RightWing	The kids had the best time at the parade.
8855	Centrist	IT IS A BUILDING
8856	Centrist	I had to climb lots of steps to get to the event.
8857	Centrist	My kids did not let me forrget to take them on the rides.
8858	RightWing	It is a tradition for this town to have the late parties.
8859	LeftWing	But all is not lost--some of the costumes were really quite whimsical.
8860	LeftWing	When everyone was taken care of and safe, all parties left the scene.
8861	LeftWing	Yesterday, there was a lot of weddings.
8862	LeftWing	This wheel looks very old an antique.
8863	Centrist	Others were soon to follow.
8864	RightWing	MAN SOUNDS IN PROTEST
