All this excitement has made the time fly by.	modern
He that conceals him, death.	shakespearean
Fierce civil war will paralyze all of Italy.	modern
And so farewell.—Katherina, you may stay, For I have more to commune with Bianca.	shakespearean
I am for thee straight.	shakespearean
Isn’t that him?	modern
Come along, though.	modern
Nor I.	shakespearean
It is no boast, being asked, to say we are.	shakespearean
But now, I tell you—keep it to yourself, though—those enemies of mine are being put to death today, and I’m better than I’ve ever been.	modern
I’m very sorry you’re not feeling well.	modern
These fifteen years!	shakespearean
In which regard,	shakespearean
And good monsieur, have a care the honey bag break not.	shakespearean
What would my potent master?	shakespearean
You swore to me when I did give it you That you would wear it till your hour of death, And that it should lie with you in your grave.	shakespearean
Come with us, Lepidus.	modern
Revise your statement, or you may damage your inheritance.	modern
Come on, Nerissa, I have work in hand That you yet know not of.	shakespearean
This tyrant, whose sole name blisters our tongues, Was once thought honest.	shakespearean
I’ll do anything rather than marry a drunk, Nerissa.	modern
Or that I had any friend would be a man for my sake!	shakespearean
Good morrow, good Lieutenant.	shakespearean
Her name is Margery, indeed.	shakespearean
And I trow this is his house.	shakespearean
Now know you, Casca, I have moved already Some certain of the noblest-minded Romans To undergo with me an enterprise Of honorable-dangerous consequence.	shakespearean
Signior Brabantio, ho!	shakespearean
It’s hard to see clearly in the dark of night, but it’s easier to hear well.	modern
I will choose this one and try my chances.	modern
So the lion disappeared.	modern
No, afterward.	modern
I have no will to wander forth of doors, Yet something leads me forth.	shakespearean
Out of my sight!	shakespearean
He was covered with blood from his helmet to his spurs.	modern
No, I swear it.	modern
Ay me, most wretched, That have my heart parted betwixt two friends That does afflict each other!	shakespearean
What are his words?	shakespearean
I am agreed, and would I had given him the best horse inv Padua to begin his wooing that would thoroughly woo her, wed her, and bed her, and rid the house of her!	shakespearean
Censure me in your wisdom, and awake your senses that you may the better judge.	shakespearean
I’ll take comfort in my books and music, reading and practicing my instruments.	modern
His flight was madness.	shakespearean
Stay where you are.	modern
It’s hell in our house, and you helped cheer it up, like a funny devil.	modern
Get you a place.	shakespearean
I’ll have to tell the story again every month, since you seem to forget it.	modern
Sound, music!—Come, my queen, take hands with me, And rock the ground whereon these sleepers be.	shakespearean
It is my day, my life.	shakespearean
Isn’t my fortune just a little better than hers?	modern
I did not think, sir, to have met you here.	shakespearean
The “passionate” duke?	modern
Yes, that’s it.	modern
Faster, Eros, faster.	modern
I’d swear to you on my soul that she’s a good, honest person, sir.	modern
Right on time.	modern
Come, Desdemona, I have but an hour Of love, of worldly matter and direction, To spend with thee.	shakespearean
I loved him, friend— No father his son dearer.	shakespearean
Then I’ll tell you.	modern
An era of universal peace is about to start.	modern
And, good night, sweet friend.	shakespearean
Good luck.	modern
I definitely will.	modern
Bid farewell to your sisters.	shakespearean
Sirrah young gamester, your father were a fool To give thee all and in his waning age Set foot under thy table.	shakespearean
Use me but as your spaniel—spurn me, strike me, Neglect me, lose me.	shakespearean
Make a short shrift.	shakespearean
Mankind’s role is to fear and tremble when the almighty gods send warning signals.	modern
I had my father’s signet ring in my pocket, with the royal seal of Denmark on it.	modern
You’re a bitter fool.	modern
Just know this before I begin: I can’t play a single note that’s worthy of note.	modern
I intend to be flesh and blood, not airy philosophy, for there has never yet been a philosopher who could endure a toothache patiently, even though they all write as if they had risen above human suffering and misfortune.	modern
Who sent you hither?	shakespearean
Listen to Antony.	modern
Nay, I hope.	shakespearean
What tell’st thou me of robbing?	shakespearean
Two deep enemies, Foes to my rest, and my sweet sleep’s disturbers, Are they that I would have thee deal upon.	shakespearean
And leave us, Publius, in case the people storming us should harm you.	modern
But he that will believe all that they say shall never be saved by half that they do.	shakespearean
Three thousand ducats.	modern
Therefore I pray you lead me to the caskets To try my fortune.	shakespearean
You’ve pierced me through the heart with your cruelty, and yet you, the murderer, look as bright and clear as a star in the sky.	modern
Listen, Hortensio.	modern
Very many, men and women too.	shakespearean
I’ll use Albany’s power and authority for now to win the war, but afterward one of the sisters—whichever one wants to—can get rid of him.	modern
Aye, sir.	shakespearean
Yes, sir.	modern
Leave, gentle wax, and, manners, blame us not.	shakespearean
See this dispatched with all the haste thou canst: Anon I’ll give thee more instructions.	shakespearean
Lead’s too crass to hold her.	modern
He wore his beaver up.	shakespearean
My lord, I have.	shakespearean
If it were me, I’d be very upset too.	modern
Thanks, good my countryman.	shakespearean
By the light of heaven, no, I would not!	modern
That her father’s brother wants to be her husband?	modern
What are you doing, Caesar?	modern
He was so sharp when he was in school.	modern
We’re sitting ducks for the French, if they only knew it, for there is no one guarding it but boys.	modern
See, doth he breathe?	shakespearean
Ay, and wisely.	shakespearean
It’s a reason for suspicion, even though it’s just a dream.	modern
Make me not offended In your distrust.	shakespearean
I heard the news, my lord.	modern
A noble ship of Venice Hath seen a grievous wreck and sufferance On most part of their fleet.	shakespearean
Let him run far away.	modern
And made your other love, Demetrius— Who even but now did spurn me with his foot— To call me goddess, nymph, divine, and rare, Precious, celestial?	shakespearean
Here’s our chief guest.	shakespearean
It seems to me That yet we sleep, we dream.	shakespearean
In happy time.	shakespearean
Those that will hear me speak, let 'em stay here.	shakespearean
When I could see, I didn’t always see clearly.	modern
What doth she say, my lord of Buckingham?	shakespearean
A privilege never to see me more.	shakespearean
Should I get your nightgown?	modern
Stop, for God’s sake!	modern
But, alas, Caesar must bleed for it.	shakespearean
The clock’s just striking twelve.	modern
Get me a taper in my study, Lucius.	shakespearean
I’ve said what I have to say.	modern
We know what belongs to a watch.	shakespearean
You sound like a pack of wolves howling at the moon.	modern
Am I not stayed for?	shakespearean
I denied you not.	shakespearean
Cool it with a baboon’s blood, Then the charm is firm and good.	shakespearean
And so say I.	shakespearean
And Trinculo is reeling ripe.	shakespearean
Who can prosecute me for it?	modern
Tis but a peevish boy—yet he talks well— But what care I for words?	shakespearean
Let us not burden our remembrances with A heaviness that’s gone.	shakespearean
No, there it is again.	modern
You must not go without having a drink first.	modern
Order supplies for your trip and choose your traveling companions.	modern
Oh Margaret, Margaret, your heavy curse has now landed on poor Hastings’s miserable head!	modern
But do you mean what you’re saying?	modern
Call in the messengers.	shakespearean
Or do you want me to criticize her like I do all women?	modern
Kingly power seems most like God’s power when the king mixes mercy with justice.	modern
And this may help to thicken other proofs That do demonstrate thinly.	shakespearean
God speak this “amen”!	shakespearean
Now he’s saying how she took him into our bedroom.	modern
My father’s death—      Thy life hath it dishonored.	shakespearean
Here, mighty Theseus.	shakespearean
Even the goddess of patience couldn’t look at this and be patient—it’s too horrifying!	modern
O Hamlet, thou hast cleft my heart in twain.	shakespearean
Hail to your lordship.	shakespearean
She has deceived her father, and may thee.	shakespearean
Would it not make one weep?	shakespearean
Oh, wretched villain!	shakespearean
Oh God, remember to hear her prayer for them, just as for us!	modern
Now summon up the image of stealthy murmurs and engulfing darkness filling the wide vessel of the universe.	modern
Nay, you must forget that.	shakespearean
Yes, yes, Curtis, so hurry up and start the fire.	modern
Please hire Cassio again.	modern
I’ll moan very believably.—Name the other actors.—But I’m really in the mood to play a tyrant.	modern
Is  Would your Mightiness care to wash his hands?	modern
Ah, poor heart, he is so shaked of a burning quotidian tertian that it is most lamentable to behold.	shakespearean
Ay, in the temple, in the town, the field You do me mischief.	shakespearean
But Macbeth is.	shakespearean
He is too disputable for my company.	shakespearean
You’re mistaken about all that.	modern
I’d try it, if I could cry “hem” and have him.	modern
Morning’s here.	modern
Then I would you were so honest a man.	shakespearean
You have good judgment in horsemanship.	shakespearean
It would be better for Macbeth to rule than someone like me.	modern
About the table, sir, dinner will be served on it.	modern
Now all the plagues that in the pendulous air Hang fated o'er men’s faults light on thy daughters!	shakespearean
Ay, marry, is ’t.	shakespearean
By my sword, Beatrice, you love me.	modern
And will she yet abase her eyes on me, That cropped the golden prime of this sweet prince And made her widow to a woeful bed?	shakespearean
And I was right, because where’s your husband now?	modern
I understand moreover, upon the Rialto, he hath a third at Mexico, a fourth for England, and other ventures he hath squandered abroad.	shakespearean
Or Charles or something weaker masters thee.	shakespearean
I am glad to see you well.— Horatio?	shakespearean
No, it is Casca, one incorporate To our attempts.	shakespearean
I will not hear thee speak.	shakespearean
Come on, you keep getting paler.	modern
Yes, with Cassio.	modern
It’s obvious to everyone that you’ve tricked her, drugged her, or kidnapped her.	modern
Love wrought these miracles.	shakespearean
No, just to the gates of hell, where the devil will meet me, with the horns on his head like a cuckold, and say, “Go up to heaven, Beatrice.	modern
Help me, my women!	shakespearean
Tell us about this wrestling.	modern
What of that?	shakespearean
Just looking at you makes me sick.	modern
Nay, certainly, I have heard the Ptolemies’ pyramises are very goodly things.	shakespearean
Please get him, my friend, I beg you.	modern
Is that a tradition?	modern
But, oh, vain boast!	shakespearean
Truly, lady, you have a merry heart.	modern
Yes, I’m sure he will—to stay with you.	modern
Isn’t it past two o'clock?	modern
It is a paltry cap, A custard-coffin, a bauble, a silken pie.	shakespearean
Here comes Sir Oliver.—Sir Oliver Martext, you are well met.	shakespearean
I don’t even know him.	modern
What night-rule now about this haunted grove?	shakespearean
Good cousin, good Meg, good Ursula, come help me get dressed.	modern
You would seem to know my stops.	shakespearean
You have among you many a purchased slave, Which—like your asses and your dogs and mules— You use in abject and in slavish parts Because you bought them.	shakespearean
Where did we leave off?	modern
He can act as brave as he wants, but I believe on a cold night like this he wishes he were neck-deep in the Thames, and I wish he were, too, and I with him, whatever the danger, so long as we were far away from here.	modern
I accept with thanks, Enobarbus.	modern
Trust not to rotten planks.	shakespearean
Women are made to bear, and so are you.	shakespearean
Now let thy friendly hand Put strength enough to ’t.	shakespearean
I have no hope That he’s undrowned.	shakespearean
Gentlemen, rise.	shakespearean
I leave him in your care—but oh, if only I were still in his favor I could arrange for better care for him.	modern
Macbeth doth come.	shakespearean
Then hurry up and tell me what you want.	modern
If I be waspish, best beware my sting.	shakespearean
Oh, with his sordid desertion, he sets the example for our own.	modern
What a long night is this!	shakespearean
Whatever happens tonight, don’t talk about it.	modern
But one fiend at a time, I’ll fight their legions o'er.	shakespearean
Play, trumpets!	modern
Is he married to Cleopatra?	modern
How much does he owe the Jew?	modern
I was an idiot to take it!	modern
Oh, you prophesied that the time would come when I would want your help in cursing that humpbacked spider, that hideous toad!	modern
Put on your nightgown, in case someone comes and sees that we’re awake.	modern
If you cut both their throats, then you are the absolute best.	modern
Then you are damned.	modern
While we were here guarding you as you slept, we heard a loud roar that sounded like bulls, or lions.	modern
For now, don’t try to persuade me anymore—I ask you as a friend.	modern
Tis not yet near day.	shakespearean
The graceful and renowned king is dead.	modern
One of us will stay and stand guard.	modern
Ay, mistress, and Petruchio is the master, That teacheth tricks eleven and twenty long To tame a shrew and charm her chattering tongue.	shakespearean
But these offers, Which serve not for his vantage, he shakes off, And so should you.	shakespearean
I do not know what “poetical” is.	shakespearean
I know where I will wear this dagger then.	shakespearean
What would you like, sir?	modern
You’re pale and trembling.	modern
Did you see anything?	modern
What could my sister’s letter to him say?	modern
For love I followed him.	shakespearean
Oh, Hamlet, how far she fell!	modern
He’ll kill me with tortures.	modern
How much more elder art thou than thy looks!	shakespearean
I have no words.	shakespearean
Have a good night!	modern
We don’t come here with the intention of making you happy.	modern
God Almighty, there must be some essential goodness even in evil, if men would only look for it.	modern
Yes, but the mustard is probably too hot.	modern
Show me, or at least prove it beyond the shadow of a doubt.	modern
You are all    Lord of lords!	modern
When she put it on my finger, she made me swear never to sell it, give it away, or lose it.	modern
Come, Let’s have one other gaudy night.	shakespearean
Go away now and in the morning meet me in the pit by the river in hell.	modern
But tell me, are you speaking seriously?	modern
Whore, your lover’s dead now, and you’ll be going to hell soon.	modern
I’ll talk with this good fellow.	shakespearean
Yes, you’re right.	modern
She’s a remarkable lady, if the rumors are to be believed.	modern
I also hope that we can be better strangers.	modern
O perjured woman, thou dost stone my heart, And mak’st me call what I intend to do A murder, which I thought a sacrifice!	shakespearean
I was, but I do find more pain in banishment Than death can yield me here by my abode.	shakespearean
Tear him, tear him!	shakespearean
There’s more to it than that.—Ganymede!	modern
And from now on, when you get hot with me, I’ll assume it’s your mother speaking and leave it at that.	modern
Please, I’m asking you, go ahead and get back to your state affairs.	modern
Wherefore did you so?	shakespearean
He’s the most stubborn dog that ever lived among humans.	modern
Pray thee, corporal, stay.	shakespearean
If it’s fighting he is after, some of us here should run and hide.	modern
We’ll do our duty to you, sir.	modern
I’m the ghost of your father, doomed for a certain period of time to walk the earth at night, while during the day I’m trapped in the fires of purgatory until I’ve done penance for my past sins.	modern
What, Lucius!	shakespearean
By heaven, I’ll have ’t.	shakespearean
You, fellow, step out of the crowd.	modern
I know thou canst not choose.	shakespearean
All right, Friar Francis, let’s keep this short.	modern
Let’s think ’t unsafe To come in to the cry without more help.	shakespearean
Our land forces have bravely stood firm.	modern
Yes, by God, that it is.	modern
How are you, Charmian?	modern
I’ll run away from you and hide in the bushes, and leave you to the mercy of wild animals.	modern
Only be patient till we have appeased The multitude, beside themselves with fear, And then we will deliver you the cause, Why I, that did love Caesar when I struck him, Have thus proceeded.	shakespearean
The day will come that thou shalt wish for me To help thee curse that poisonous bunch-backed toad.	shakespearean
Bring me but to the very brim of it, And I’ll repair the misery thou dost bear With something rich about me.	shakespearean
Sweet Hero, now thy image doth appear In the rare semblance that I loved it first.	shakespearean
Ha, it may be I go under that title because I am merry.	shakespearean
You lie.	modern
We are blessèd in the change.	shakespearean
Yes, I forgot—three months.	modern
A nice, soft pillow would be a more suitable place to lay that good white head than France’s hard, cold ground.	modern
That’s why your daughter and son-in-law are punishing me shamefully.	modern
No, someone has to give her away or the marriage isn’t legal.	modern
What, are you trying to make me crazy?	modern
The people have heard it already, and they’ve been told of his accusations.	modern
Your royal father is murdered.	modern
The poor rude world doesn’t have her equal.	modern
Those his goodly eyes, That o’er the files and musters of the war Have glowed like plated Mars, now bend, now turn The office and devotion of their view Upon a tawny front.	shakespearean
He who chooses me will get what he deserves.” That’s nicely put—because who’s going to cheat luck and get more than he deserves?	modern
Listen to me, Beatrice— Talking with a man outside her bedroom window!	modern
Do they seem religious?	modern
Fairy King, attend, and mark.	shakespearean
Come, firebrands, over here!	modern
Well, sir, we will not.	shakespearean
Asses are made for bearing, and so are you.	modern
The prayers of holy saints and wrongèd souls, Like high-reared bulwarks, stand before our faces.	shakespearean
Your servant shall do so.	shakespearean
It were, my lord, a hard condition for a maid to consign to.	shakespearean
Mark Antony, take Caesar’s body.	modern
Let me embrace with old Vincentio, And wander we to see thy honest son, Who will of thy arrival be full joyous.	shakespearean
When you fight against your country’s enemies, you will be paid for your efforts with your country’s wealth.	modern
He won’t have a chance.	modern
But soft, I pray you.	shakespearean
Venice has made Cassio governor here on Cyprus.	modern
They’re on the march.	modern
That’s the right answer—it shows your love.	modern
Thou know’st ’tis common.	shakespearean
Men, wives, and children stare, cry out, and run in the streets as though it were doomsday.	modern
Tell me, do I have your consent to kill them?	modern
What are you reading, teacher?	modern
I thank you very much on his behalf.	modern
So much was his pleasure should be proclaimed.	shakespearean
Well gentlemen, we’ve heard our assignment.	modern
He’s insane.	modern
I will requite your loves.	shakespearean
May ’t please your Majesty to give us leave Freely to render what we have in charge, Or shall we sparingly show you far off The Dauphin’s meaning and our embassy?	shakespearean
Were we before our armies, and to fight, I should do thus.	shakespearean
Will you be my husband, then?	modern
For the meat, sir, it shall be covered.	shakespearean
I have heard it over, And it is nothing, nothing in the world— Unless you can find sport in their intents, Extremely stretched and conned with cru 'l pain To do you service.	shakespearean
My mother.	shakespearean
But, room, fairy!	shakespearean
It was just removed from from the heart of—oh, she’s dead!	modern
Press near and second him.	shakespearean
We are sent To give thee from our royal master thanks, Only to herald thee into his sight, Not pay thee.	shakespearean
My lord, when I first saw him I thought he was your daughter’s brother.	modern
Is this the king we sent to for his ransom?	shakespearean
Good morrow, Catesby.— You may jest on, but, by the Holy Rood, I do not like these several councils, I.	shakespearean
Some to Ligarius'.	shakespearean
My other self, my council’s consistory, My oracle, my prophet, my dear cousin, I, as a child, will go by thy direction Toward Ludlow then, for we’ll not stay behind.	shakespearean
Caesar’s better qualities exist in Brutus, and we will crown him.	modern
In thunder, lightning, or in rain?	shakespearean
Take heed, sirrah—the whip.	shakespearean
There’s comfort yet; they are assailable.	shakespearean
For I am he am born to tame you, Kate, And bring you from a wild Kate to a Kate Conformable as other household Kates.	shakespearean
Your eyes look threatening.	modern
Oh, correct it completely.	modern
We wish your peace.	shakespearean
More than pertains to feats of broils and battle, And therefore little shall I grace my cause In speaking for myself.	shakespearean
If I can tame him, I’ll charge as much as I can get for him.	modern
Be’st thou sad or merry, The violence of either thee becomes, So does it no man else.—Mett’st thou my posts?	shakespearean
What’s your name?	modern
Tis yours, and we, Your scutcheons and your signs of conquest, shall Hang in what place you please.	shakespearean
The king’s a dear boy with a heart of gold, he’s a lively lad, a wag, born of fine parents, good with his fists.	modern
Oh, that’s with worry.	modern
She herself is as valuable as any dowry could ever be.	modern
Is ’t so, indeed.	shakespearean
How dare you try to be my friend when you refuse to fight my enemy.	modern
That is enough to satisfy the senate.	shakespearean
And, for his passage, The soldiers' music and the rites of war Speak loudly for him.	shakespearean
Away, slight man!	shakespearean
The time ’twixt six and now Must by us both be spent most preciously.	shakespearean
Will you be married, motley?	shakespearean
Clubs cannot part them.	shakespearean
Thank you, sir.	modern
To thee, that hast nor honesty nor grace.	shakespearean
O, yet defend me, friends.	shakespearean
What’s your will?	shakespearean
And in her eyes I see a fire that would seem to burn away the lies the princes have told about her chastity.	modern
For this present, I would not, so with love I might entreat you, Be any further moved.	shakespearean
He’s the only worthy man in Italy, aside from my dear Claudio.	modern
That’s more to me than my wetting.	shakespearean
Go on before.	shakespearean
Now, for my life, Hortensio fears his widow.	shakespearean
How many months do you want?	modern
Now sir, be judge yourself, Whether I in any just term am affined To love the Moor.	shakespearean
In that case I’m afraid you’re damned by both your father and your mother.	modern
Pisa, renownèd for grave citizens, Gave me my being and my father first, A merchant of great traffic through the world, Vincentio, come of the Bentivolii.	shakespearean
Caesar, I shall.	shakespearean
Please, will you take his arm?	modern
Read your history!	modern
The fiend gives the more friendly counsel.	shakespearean
Most noble man, will you die?	modern
Mark Antony In Egypt sits at dinner, and will make No wars without doors.	shakespearean
Now, I’ll swear to the opposite—that the pancakes were rotten, and the mustard was fine—but even so, the knight wasn’t lying.	modern
But are you sure that Benedick loves Beatrice that much?	modern
I pray the gods she may, with all my heart!	shakespearean
I willingly accept your offer and put my future in your hands.	modern
Now I see that all three of them have gotten together to play this cruel trick on me.	modern
So, may the gods protect you and change the hearts of the Romans so that they turn and give you their support.	modern
Here’s a sick man who wants to speak with you.	modern
Who’d waste his time talking to such a stupid bird?	modern
Gentlemen all, I do suspect this trash To be a party in this injury.— Patience awhile, good Cassio.—Come, come, Lend me a light.	shakespearean
Know’st thou Fluellen?	shakespearean
Do you have to harp on my inadequacy?	modern
A lover would have to be weepier, of course.	modern
I recognize something about that voice.	modern
I don’t understand why she’s not locked up.	modern
In my chamber window lies a book.	shakespearean
Edmund and I have talked, and it makes more sense for him to marry me than Goneril.	modern
She gave up her life with your name still within her.	modern
In the corrupted currents of this world Offense’s gilded hand may shove by justice, And oft ’tis seen the wicked prize itself Buys out the law.	shakespearean
Learn it, learn it, marquess.	shakespearean
Absolutely, people should be what they appear to be.	modern
And why not the swift foot of time?	shakespearean
For many miles about There’s scarce a bush.	shakespearean
Give him no breath, but now Make boot of his distraction.	shakespearean
The shame itself doth speak For instant remedy.	shakespearean
You, mistress, all this coil is long of you.	shakespearean
Dost thou hear, my honest friend?	shakespearean
Prescribe not us our duty.	shakespearean
That’s Enobarbus?	modern
I hope this passionate humor of mine will change.	shakespearean
I have a salt and sorry rheum offends me.	shakespearean
If you will patiently dance in our round And see our moonlight revels, go with us.	shakespearean
But was not this nigh shore?	shakespearean
Rebels it at these years?	shakespearean
Or if you haven’t broken away from human company, as my feelings now lead me to do, you haven’t loved.	modern
When we’re born, we cry because we’ve arrived on the stage of life, like all the other fools.	modern
He leaps from the ground as if his insides were light as hairs.	modern
And stand indebted, over and above, In love and service to you evermore.	shakespearean
I' th' mire.	shakespearean
What think you on ’t?	shakespearean
To be once in doubt Is to be resolved.	shakespearean
Please, one of you go ask that man over there if we can buy some food off him.	modern
Apollo plays, And twenty cagèd nightingales do sing: Or wilt thou sleep?	shakespearean
There’s very little about her that’s gloomy, my lord.	modern
Call you?	shakespearean
I rather choose To wrong the dead, to wrong myself and you, Than I will wrong such honorable men.	shakespearean
I’ll get him to come here, and you can ask him yourself.	modern
How does my old acquaintance of this isle?— Honey, you shall be well desired in Cyprus, I have found great love amongst them.	shakespearean
Good morning, Catesby.	modern
Come on, Casca, you and I will go see Brutus at his house before sunrise.	modern
No, don’t.	modern
At least I’m sure it may be so in Denmark.	shakespearean
My liege, this was my glove.	modern
What is ’t, my lord?	shakespearean
But this is trifling, And all the more it seeks to hide itself The bigger bulk it shows.	shakespearean
Sometimes from her eyes I did receive fair speechless messages.	shakespearean
Come with me now, and help me out.	modern
Thou seest we are not all alone unhappy.	shakespearean
Save thee, Curan.	shakespearean
I do not like her name.	shakespearean
I saw it with my own eyes.	modern
Call out my household servants.	modern
The king has killed his heart.	shakespearean
Do you really mean to go after this wildcat?	modern
Uncle, please give me your dagger.	modern
My lord of Orléans, and my Lord High Constable, you talk of horse and armor?	shakespearean
As far as I know, he’s not even dead.	modern
Ah, this place is too cold to be hell.	modern
Gentlemen, let’s go make sure Cassio’s wounds are properly dressed.—Come on, ma'am, you can tell us another story.	modern
I watched him very closely.	modern
Tell him to gather together the greatest army he can muster in a hurry and meet me right away at Salisbury.	modern
I did, my lord.	shakespearean
In which array, brave soldier, doth he lie, Larding the plain, and by his bloody side, Yoke-fellow to his honor-owing wounds, The noble earl of Suffolk also lies.	shakespearean
Cleopatra Hath nodded him to her.	shakespearean
You must not deny me.	shakespearean
I don’t completely distrust you.	modern
Carry him to my best room—gently, so he doesn’t wake—and hang all my erotic paintings around him.	modern
Against my will, I’ve been told to bring you in to dinner.” There’s a double meaning in that.	modern
The gods reward your kindness!	shakespearean
O Iago, the pity of it, Iago!	shakespearean
A friend?	modern
Return with her?	shakespearean
What news among the merchants?	shakespearean
Do you think I’d break my oath?	modern
It’s a friend of Antony’s.	modern
As willingly as e'er I came from school.	shakespearean
Assist, good friends.	shakespearean
I thank you.	shakespearean
From now on I will, cousin, and I’ll think of all kinds of games for us.	modern
Sir, I know you, and I trust you enough to share something very important with you.	modern
Has it come to this?	modern
Some innocents ’scape not the thunderbolt.	shakespearean
We shall obey, were she ten times our mother.	shakespearean
I shall devise something.	shakespearean
Now I have to go find some dewdrops and hang a pearl earring on every cowslip flower.	modern
I had myself notice of my brother’s purpose herein and have by underhand means labored to dissuade him from it; but he is resolute.	shakespearean
When did she send you?	modern
What not put upon His spongy officers, who shall bear the guilt Of our great quell?	shakespearean
I’ll not meddle with it.	shakespearean
Traverse, go, provide thy money.	shakespearean
Find out what this villainous Edgar is thinking, Edmund.	modern
But on the prettiest branches Or at the end of every sentence  I’ll write “Rosalinda,” Teaching everyone who can read that the essence of every spirit Is contained in this one woman.	modern
Do you hear?	shakespearean
If you thought that you’d be thinking too much.	modern
He was somewhere in the middle, between them . . .	modern
Is he standing or sitting?	modern
So fare you well till we shall meet again.	shakespearean
A holy day shall this be kept hereafter.	shakespearean
The ghost is definitely something to worry about.	modern
Here, sir, but trouble him not.	shakespearean
I cannot but remember such things were That were most precious to me.	shakespearean
My name’s Roderigo.	modern
It would be better if they were all on his father’s side, or that there were none at all on his father’s side.	modern
Duke, please go ahead with your state business.	modern
Thou shalt get kings, though thou be none.	shakespearean
Who intercepts my expedition?	shakespearean
Not us.	modern
I tried to play games with God, and he turned my fake prayer on my head, giving me for real what I’d asked for as a joke.	modern
Answer as I call you.—Nick Bottom, the weaver?	shakespearean
Welcome to Elsinore.	modern
We failed in half of our mission.	modern
The note is a big fat liar if it says I said so.	modern
Come let’s in all.	shakespearean
One knocks.	shakespearean
Bid her have good heart.	shakespearean
Then, God grant me too Thou mayst be damnèd for that wicked deed.	shakespearean
I will, madam.	modern
I want this to provoke confrontations, so I can give him a piece of my mind.	modern
Many will swoon when they do look on blood.	shakespearean
It’s a green-eyed monster that makes fun of the victims it devours.	modern
So be quiet.	modern
Thou shalt not back till I have borne this corse Into the marketplace.	shakespearean
Stay, Jaques, stay.	shakespearean
Faith, no, as you may season it in the charge.	shakespearean
Though I am mad, I will not bite him.	shakespearean
Do I speak you fair?	shakespearean
It’s pointless to talk now.	modern
That’s Cassio’s voice.	modern
What you told me it haunts me like a nightmare—he’s got my handkerchief!	modern
For that he dares us to ’t.	shakespearean
News, my good lord, from Rome.	shakespearean
If he breaks the peace, he ought to enter into a quarrel with fear and trembling.	modern
I am the son of Marcus Cato!	modern
My Lord of Warwick, a most corrupt treason—God be praised for it!—has been discovered, as plain as any you’d hope to see on a summer’s day.	modern
Gower is a good captain, and is well versed and well read in the wars.	modern
Away, get thee away.	shakespearean
I must and will have Katherine for my wife.	modern
If not, shun me, and I will spare your haunts.	shakespearean
You are welcome to Elsinore.	shakespearean
What, have you lost your wits?	shakespearean
Why, what a king is this!	shakespearean
She is protectress of her honor too.	shakespearean
I thank you, sir.	shakespearean
Belike they had some notice of the people How I had moved them.	shakespearean
Here comes one o' the parings.	shakespearean
Do something about it, then.	modern
Looking toward England, we reminisced about the countless frightening experiences we’d had in the wars between the Yorks and the Lancasters.	modern
Well, I cannot tell.	shakespearean
What, no more ceremony?	shakespearean
I know you what you are, And like a sister am most loath to call Your faults as they are named.	shakespearean
Yes, just as great and just as recent.	modern
I will deliver you or else lie for you.	shakespearean
My lord, Hamlet’s going to his mother’s room.	modern
If ever I return to you again, I’ll bring you comfort.	shakespearean
Nature presently distilled Helen’s cheek, but not her heart, Cleopatra’s majesty, Atalanta’s better part, Sad Lucretia’s modesty.	shakespearean
Yes, my lord, if you give us permission.	modern
Follow me if you’re brave enough, and we’ll fight over Helena.	modern
I mean when I wore it at your daughter’s wedding.	modern
Oh Lord, who’s that crying?	modern
Aren’t you dead yet?	modern
Can you tell me if a man named Launcelot, who lives with him, is still there?	modern
Where lodges he?	shakespearean
I’ll write to him a very taunting letter, And thou shalt bear it.	shakespearean
I cannot tell.	shakespearean
I looked her in the face, and saw her led Between her brother and Mark Antony.	shakespearean
They’ll be married tomorrow, and I’ll invite the duke to the ceremony.	modern
Forgive me, darling Rosalind.	modern
Go and commend me to my brother Cassius.	shakespearean
That’s not an office for a friend, my lord.	shakespearean
Dispatch.—O love, That thou couldst see my wars today, and knew’st The royal occupation!	shakespearean
Your case is most unusual, though the Venetian law can’t stop you from proceeding.— Yes, so he says.	modern
Why couldn’t you be attended by my servants, or by Regan’s?	modern
Well be with you, gentlemen.	shakespearean
Is my ink and paper ready?	modern
And let him hold his fingers thus, and through that cranny shall Pyramus and Thisbe whisper.	shakespearean
Was it long or round?	modern
And for mine own part, I durst not laugh for fear of opening my lips and receiving the bad air.	shakespearean
And weren’t you the one who made him cheat on all of his other girlfriends, like Aegles, Ariadne, and Antiopa?	modern
Why came I hither but to that intent?	shakespearean
His soldiership Is twice the other twain.	shakespearean
The mercy that was alive in me a moment ago was smothered and killed by your own advice.	modern
Are you down in the dumps?	modern
Before the time be out?	shakespearean
A spirit, a spirit.	shakespearean
Come on.	modern
Lucillius and Titinius, bid the commanders Prepare to lodge their companies tonight.	shakespearean
Return with her?	shakespearean
And I’m expecting his reproach.	modern
Thou art the ruins of the noblest man That ever livèd in the tide of times.	shakespearean
Bring them before us.	shakespearean
But what’s this I see?	modern
I am boy to them all three, but all they three, though they would serve me, could not be man to me.	shakespearean
He can’t give his house away to his daughters, leaving himself without shelter.	modern
Tunis has never had such a beautiful queen.	modern
And though she be but little, she is fierce.	shakespearean
God knows I have done my best to argue for you, and made him angry at me for being so aggressive.	modern
And it is marvel he outdwells his hour, For lovers ever run before the clock.	shakespearean
